'电子与信息科学名家讲座：关于λ/4微带谐振器带通滤波器的综合设计方法','https://eee.sustc.edu.cn/?p=1603&cc=7','None','2016-01-04','EE','第二科研楼503会议室',,,,
'Seminar Announcement: Just FUN: A Joint Fountain Coding and Network Coding Approach to Loss-Tolerant Information Spreading','https://eee.sustc.edu.cn/?p=1612&cc=7','None','2015-12-31','EE','None',,,,
'Seminar Announcement: Challenges in IoT Design and Applications','https://eee.sustc.edu.cn/?p=1606&cc=7','None','2015-12-31','EE','None',,,,
'Seminar Announcement: Modeling Data-Centric Business Processes','https://eee.sustc.edu.cn/?p=1615&cc=7','None','2015-12-23','EE','None',,,,
'电子与电气工程系系列学术讲座：Robust Transceiver Design for Broadband Multiuser Multi-Relay Networks','https://eee.sustc.edu.cn/?p=1621&cc=7','None','2015-12-16','EE','None',,,,
'电子与电气工程系系列学术讲座：Manipulation of Electromagnetic and Thermal Energy with Invisibility Cloaks','https://eee.sustc.edu.cn/?p=1633&cc=7','None','2015-12-14','EE','None',,,,
'电子与信息科学名家讲座：Advances in Modeling and Optimization for High-Frequency Electronic Design','https://eee.sustc.edu.cn/?p=1631&cc=7','程庆沙','2015-12-14','EE','第二科研楼503会议室',,,,
'电子与电气工程系系列学术讲座：Femtosecond Laser Technique and Its Applications to Photonic Materials and Ultrafast Dynamics','https://eee.sustc.edu.cn/?p=1629&cc=7','None','2015-12-14','EE','None',,,,
'电子与信息科学名家讲座：超电磁结构天线的再思考：虚幻与现实','https://eee.sustc.edu.cn/?p=1626&cc=7','陈志宁','2015-12-14','EE','第二科研楼503会议室',,,,
'Economics and computation: recent advances','https://eee.sustc.edu.cn/?p=1546&cc=7','唐平中','2015-12-11','EE','第二科研楼4楼408会议室',,,,
'面向移动计算的非绑定智能感知','https://eee.sustc.edu.cn/?p=1567&cc=7','韩劲松','2015-12-07','EE','第二科研楼5楼503会议室',,,,
'无人机导航定位与GPS通信','https://eee.sustc.edu.cn/?p=1569&cc=7','john ','2015-12-03','EE','第二科研楼4楼408会议室',,,,
'Millimeter-Wave (mm-Wave) CMOS Frequency Synthesizers','https://eee.sustc.edu.cn/?p=1573&cc=7','易翔','2015-11-27','EE','第二科研楼4楼408会议室',,,,
'微能源技术','https://eee.sustc.edu.cn/?p=1584&cc=7','郭航','2015-11-25','EE','第二科研楼503会议室',,,,
'毫米波功率合成技术研究','https://eee.sustc.edu.cn/?p=1579&cc=7','褚庆昕','2015-11-25','EE','第二科研楼503会议室',,,,
'Seminar Announcement: Research and Innovation of Blood Pressure Measurement in the UK - A Simple Concept to a Big Impact','https://eee.sustc.edu.cn/?p=1581&cc=7','郑定昌','2015-11-24','EE','第二科研楼4楼408会议室',,,,
'Seminar Announcement: Extending Computational Electromagnetics From DC to optics','https://eee.sustc.edu.cn/?p=1587&cc=7','None','2015-11-18','EE','None',,,,
'光捕获与光操控','https://eee.sustc.edu.cn/?p=1592&cc=7','李宝军','2015-11-10','EE','第二科研楼4楼408会议室',,,,
'应用需求是创新的源泉，长期坚持是成功的关键','https://eee.sustc.edu.cn/?p=1556&cc=7','None','2015-11-06','EE','None',,,,
'GaN-on-Si电力电子材料进展','https://eee.sustc.edu.cn/?p=1558&cc=7','None','2015-11-03','EE','None',,,,
'力学载荷操纵石墨烯纳电子器件中的输运性能','https://eee.sustc.edu.cn/?p=1562&cc=7','None','2015-11-02','EE','第二科研楼2楼209会议室',,,,
'电子与信息科学名家讲座：力学载荷操纵石墨烯纳电子器件中的输运性能','https://eee.sustc.edu.cn/?p=1560&cc=7','None','2015-11-02','EE','None',,,,
'云计算安全的挑战与实践','https://eee.sustc.edu.cn/?p=1565&cc=7','None','2015-10-05','EE','第二科研楼408会议室',,,,
'高功率光纤激光技术及应用','https://eee.sustc.edu.cn/?p=1578&cc=7','None','2015-09-28','EE','第二科研楼408',,,,
'太赫兹量子器件及其成像与通信应用','https://eee.sustc.edu.cn/?p=1575&cc=7','曹俊诚','2015-09-23','EE','第二科研楼503会议室',,,,
'太赫兹量子器件及其成像与通信应用','https://eee.sustc.edu.cn/?p=1571&cc=7','曹俊诚','2015-09-23','EE','第二科研楼503会议室',,,,
'On the Similarity Metric and the Distance Metric','https://eee.sustc.edu.cn/?p=1585&cc=7','Prof.ZHANG Kaizhong','2015-07-09','EE','第二科研楼503会议室',,,,
'纳米药物载体介导的癌症可视化治疗','https://eee.sustc.edu.cn/?p=1589&cc=7','戴志飞','2015-07-08','EE','第二科研楼503会议室',,,,
'Metamaterial-based Space,Time and Space-time Electromagnetic Dispersion Engineering','https://eee.sustc.edu.cn/?p=1593&cc=7','Prof.Christophe Caloz','2015-07-03','EE','第二科研楼503会议室',,,
'Resource Management in Software Defined Wireless Networks','https://eee.sustc.edu.cn/?p=1649&cc=7','Prof.Yan Zhang','2015-03-29','EE','第二科研楼503会议室',,,,
,,,,,,,,,
